#{"t_start": 1774030652.557245, "env_id": "ColoredChestKuka-v0"}
r,l,t
1007.97233,69,2797.234913
1008.000303,68,2797.287845
1012.692605,69,2797.344617
1011.977555,69,2797.399396
1006.42349,70,2797.453358
1012.341036,69,2797.512394
1009.193448,69,2797.569519
1010.910742,69,2797.694925
1012.645074,70,2797.749844
1006.892076,69,2797.804243
1011.359994,69,2797.860397
1010.587124,67,2797.91514
1011.559802,67,2797.969608
1005.033474,71,2798.025463
1012.004895,68,2798.080971
1013.122605,71,2798.140669
1010.037607,69,2798.196364
1013.082133,69,2798.249762
1011.156251,68,2798.303105
1008.632946,67,2798.357902
1006.695507,68,2798.411351
1006.920556,68,2798.463467
1009.779843,69,2798.521276
1008.256456,66,2798.576432
49.024679,150,2799.125765
1013.069264,70,2799.178801
1005.918746,72,2799.234568
1004.167958,69,2799.289828
1006.61702,68,2799.343568
1011.126654,68,2799.39781
1010.059604,68,2799.450419
1007.642992,75,2799.506586
1007.572061,69,2799.562412
1011.128189,67,2799.615889
1007.574714,66,2799.671516
1011.557913,69,2799.763693
1011.790977,67,2799.851124
87.373208,150,2799.939714
1010.657846,66,2799.992563
1005.13112,71,2800.051802
57.915332,150,2800.140054
1012.708695,68,2800.196034
54.877639,150,2800.332669
1010.014185,68,2800.40212
1010.622909,67,2800.458945
49.248339,150,2800.547246
1006.856473,67,2800.601897
1004.747459,73,2801.122382
1006.524662,70,2801.178289
1005.961947,69,2801.236468
1006.697791,72,2801.290615
1006.29328,69,2801.34233
1008.538503,67,2801.397488
1005.737251,69,2801.451184
1012.824857,70,2801.508557
1004.758248,70,2801.565158
1013.164697,68,2801.645971
1012.892719,68,2801.706925
1012.102013,70,2801.768355
1006.798951,70,2801.824092
1008.608844,70,2801.941351
1011.347116,67,2802.012974
1011.765365,67,2802.074208
1010.092281,67,2802.129277
1006.026014,67,2802.187722
1008.628395,69,2802.245289
1005.585706,70,2802.298103
1010.786164,69,2802.358334
1004.468761,70,2802.416633
1008.83393,68,2802.472172
1007.582921,67,2802.526372
1013.003293,69,2802.580155
1013.779162,71,2802.636514
1012.235637,67,2802.691793
1005.60853,69,2802.745368
1006.692758,72,2802.801066
1006.460834,68,2802.857207
1008.594382,71,2803.376891
1014.740826,73,2803.436291
1007.029058,70,2803.491534
1011.107503,66,2803.546444
1007.198663,69,2803.600223
1012.440136,67,2803.654677
1007.341914,70,2803.709785
1008.020041,72,2803.764942
1007.388092,68,2803.822648
1007.986255,68,2803.878663
1011.073213,69,2803.936311
1005.848476,69,2803.992556
1012.529413,69,2804.124541
1011.990134,68,2804.183451
1011.439962,67,2804.238531
1010.006118,70,2804.296034
1008.43826,70,2804.354777
1010.967289,71,2804.412812
1007.34256,67,2804.471244
1007.474929,70,2804.527103
1010.958585,69,2804.584439
1010.340861,70,2804.640752
1010.261139,70,2804.69595
1012.534215,69,2804.754172
1010.960454,66,2804.809765
1006.1541,71,2804.86443
1008.021891,69,2804.91698
1008.281213,67,2804.970696
1012.028719,71,2805.03053
1009.035359,68,2805.09021
1005.760978,70,2805.635299
1010.384209,67,2805.689773
1008.576717,67,2805.746105
1007.176142,69,2805.801738
1011.900686,68,2805.859082
1012.450591,67,2805.91245
1008.956857,67,2805.967988
1008.344659,68,2806.020959
1012.299728,70,2806.07819
1007.604236,69,2806.134807
1003.289946,71,2806.192533
1011.976225,66,2806.253233
1007.059913,68,2806.308061
1007.688711,66,2806.430881
51.12733,150,2806.532402
1008.402303,68,2806.589839
1012.73995,69,2806.645906
26.4168,150,2806.73464
1008.859045,66,2806.788929
1010.510156,68,2806.845389
1005.692351,69,2806.904503
1009.835122,68,2806.961419
1006.44609,67,2807.013658
1005.238893,70,2807.071555
1010.709991,69,2807.127215
1010.378912,69,2807.185125
1009.550866,66,2807.240003
1010.194629,66,2807.296637
1011.571697,66,2807.814
1008.001682,67,2807.868185
1006.558743,69,2807.924231
1010.775525,68,2807.978474
1012.654475,70,2808.033899
1011.513916,67,2808.089744
1010.622964,69,2808.147945
1012.545676,68,2808.201933
1012.633818,68,2808.258443
1012.045364,69,2808.314311
1009.738933,70,2808.370683
1009.105164,70,2808.427533
1010.949613,67,2808.508564
62.78063,150,2808.643006
1008.365316,67,2808.698039
1005.269467,70,2808.753619
63.077692,150,2808.839932
1012.050732,70,2808.898325
1010.999043,68,2808.956776
1008.574502,70,2809.017353
1012.00065,68,2809.083141
1008.156931,71,2809.141877
33.124865,150,2809.233407
1008.435505,69,2809.305365
1008.367454,67,2809.370403
1012.033948,66,2809.426454
1011.843971,69,2809.945005
1007.192638,70,2810.001068
1006.033656,70,2810.059417
1008.379304,69,2810.118381
1009.843999,69,2810.172793
1004.782876,70,2810.228378
48.248977,150,2810.313954
1011.379993,68,2810.366845
1010.805823,67,2810.420811
1011.223169,70,2810.475787
1007.636716,71,2810.530383
1013.407473,69,2810.592786
1008.815239,67,2810.7164
1009.846773,69,2810.778144
1005.605772,69,2810.831347
1011.577666,70,2810.888979
1007.892794,67,2810.945801
1008.770048,72,2811.003029
1005.939771,69,2811.064294
1007.820211,72,2811.122763
1009.018514,68,2811.179901
64.375355,150,2811.353151
1007.658454,67,2811.410546
1009.587191,68,2811.465434
1005.162684,67,2811.518616
1010.598855,67,2811.575411
1007.078258,70,2811.633091
1012.953799,68,2812.150004
31.080302,150,2812.240108
1005.953861,67,2812.292383
1011.083966,67,2812.344396
1007.652719,68,2812.397837
1005.315083,70,2812.456532
1008.236446,68,2812.51342
1011.306902,67,2812.566987
1008.591058,67,2812.624123
1008.429552,69,2812.683315
1010.651845,68,2812.740209
1009.035546,67,2812.881074
1012.175741,70,2812.938142
1008.730891,68,2812.993871
1005.373482,71,2813.052814
1008.700449,66,2813.106728
1006.532523,72,2813.16536
1005.849531,69,2813.219702
1006.173167,70,2813.275426
1007.441339,70,2813.331605
1007.818225,69,2813.38906
1011.750741,69,2813.445008
1011.442486,68,2813.500346
1008.125177,68,2813.556117
1011.199595,66,2813.610295
1005.576969,70,2813.664427
1006.818624,71,2813.719052
1012.53262,70,2813.775805
1008.594725,67,2813.833205
1012.478929,69,2814.361656
1012.203424,69,2814.414785
1012.511759,69,2814.471081
1012.605896,68,2814.523137
1012.572779,68,2814.579038
1008.758894,67,2814.631376
1009.354784,69,2814.684703
1004.91538,72,2814.739713
1010.772795,67,2814.794197
1012.132944,68,2814.84998
1010.505845,70,2814.909128
1006.743428,69,2814.966785
1011.280986,67,2815.103939
1008.109886,68,2815.157897
1010.76842,70,2815.211581
1008.525015,69,2815.264799
1008.428758,68,2815.319708
1011.848478,69,2815.376238
1011.220232,68,2815.430116
1011.351906,69,2815.485736
1009.079686,68,2815.542564
1009.288876,67,2815.594681
1007.451795,67,2815.648989
1007.357084,71,2815.708836
1009.976099,69,2815.768247
1011.887961,70,2815.825713
70.154835,150,2815.913725
1005.129635,69,2815.972565
1012.693901,68,2816.028392
55.167119,150,2816.572528
1008.46807,69,2816.629818
1012.865615,70,2816.684531
1009.423332,67,2816.740027
1010.10312,67,2816.795208
1013.018722,68,2816.850387
1010.375968,71,2816.906412
1008.60985,67,2816.962852
1005.79006,68,2817.020964
1011.794535,67,2817.075339
1010.992822,69,2817.133153
1007.319447,71,2817.261536
1009.770366,68,2817.315933
1010.633841,69,2817.369663
1005.968855,71,2817.425755
1006.853908,68,2817.478769
1010.149267,67,2817.532037
1006.838483,71,2817.587082
1005.809022,70,2817.644197
1008.778069,68,2817.697164
1009.25798,70,2817.752669
1007.295056,70,2817.811403
53.795995,150,2817.897764
1004.474248,72,2817.954103
1012.183591,69,2818.009654
1006.331783,69,2818.070216
1006.803848,68,2818.123224
1008.362906,68,2818.634206
1008.044722,70,2818.68886
1008.541414,68,2818.744393
1009.714188,68,2818.797544
1007.690048,70,2818.855518
1008.184056,69,2818.912085
1005.554493,68,2818.970577
1009.872749,67,2819.029224
1011.543567,67,2819.08784
1006.124411,70,2819.145439
1011.805973,68,2819.198774
1006.678815,71,2819.255002
1012.364644,67,2819.37632
1010.145397,70,2819.440929
1009.236435,68,2819.494986
1004.648509,69,2819.549884
1003.62185,70,2819.603853
1004.909823,71,2819.660716
1005.432968,71,2819.71572
1006.491689,71,2819.769829
1005.402899,71,2819.826348
1007.818765,69,2819.881695
1011.593107,68,2819.934136
1010.258528,68,2819.991352
1007.670141,69,2820.050382
1011.563499,67,2820.104686
1011.064434,68,2820.16071
1007.473734,68,2820.216036
1011.895155,69,2820.272364
1003.992228,70,2820.327613
1011.902286,69,2820.84276
1010.523307,70,2820.899935
1009.870655,68,2820.954318
1009.902896,67,2821.007379
30.194984,150,2821.097318
1006.793783,71,2821.152646
1008.193975,67,2821.209886
1012.191,68,2821.263004
53.239349,150,2821.347578
1007.591241,69,2821.402523
1011.48002,66,2821.468195
58.305532,150,2821.633232
1007.178702,69,2821.688089
1011.041302,68,2821.743054
93.596835,150,2821.830082
1011.925811,68,2821.882942
1008.201706,70,2821.93824
1012.774743,68,2821.991446
1010.264397,70,2822.04946
1006.61337,68,2822.105319
60.436786,150,2822.276202
1010.050538,70,2822.334953
1005.635378,70,2822.391897
1010.087126,67,2822.448475
1005.765401,69,2822.969739
1009.699505,67,2823.024322
1013.647068,69,2823.081981
1008.908675,67,2823.137977
1009.667004,67,2823.191951
1010.682408,68,2823.247825
1013.977632,72,2823.301678
1007.943627,69,2823.359033
1007.517534,70,2823.414557
1013.455069,67,2823.468315
1012.030253,66,2823.523752
1013.311,71,2823.653889
33.02713,150,2823.755273
1011.925434,71,2823.814331
1011.414984,69,2823.870011
1012.219333,66,2823.925482
1007.107724,72,2823.982273
1006.009703,68,2824.038411
1005.048904,70,2824.097287
1010.794915,66,2824.151886
1005.858258,71,2824.206807
60.366713,150,2824.295782
1006.486096,69,2824.351504
25.380041,150,2824.43815
63.033574,150,2824.523599
1005.955183,69,2825.044524
1006.181459,72,2825.102891
1011.779816,70,2825.159954
1011.221363,68,2825.21445
1011.634841,68,2825.273098
1009.235718,69,2825.332463
1010.829068,67,2825.387199
1010.213732,68,2825.443153
1006.494129,69,2825.499561
1008.717496,68,2825.554544
26.668402,150,2825.639964
1006.214147,68,2825.693733
1011.406919,71,2825.830282
1012.045057,67,2825.886317
1013.323607,70,2825.940447
1007.685957,69,2825.995495
1012.77449,70,2826.054087
1011.147761,69,2826.11
1008.774097,67,2826.164993
30.480102,150,2826.253561
1010.505656,70,2826.311675
1007.440624,69,2826.367574
24.589633,150,2826.455082
1006.254353,67,2826.507258
52.479378,150,2826.589993
1009.188249,68,2827.111197
1010.278607,68,2827.164036
52.131697,150,2827.249271
1010.404237,68,2827.303769
1011.632612,68,2827.357926
1005.30252,71,2827.415278
1010.987584,68,2827.469234
1011.901136,68,2827.524273
1005.669591,68,2827.577352
1006.418817,70,2827.632204
23.806707,150,2827.789843
61.816369,150,2827.887781
1012.273284,68,2827.940692
1008.684188,68,2827.99409
1011.626006,69,2828.051134
1010.237579,71,2828.107864
28.364965,150,2828.19396
58.641887,150,2828.280287
1009.189849,67,2828.33601
1012.319929,68,2828.392273
1006.820243,72,2828.449375
1007.701387,69,2828.504008
1007.125507,70,2828.560124
1007.262422,69,2829.083639
1008.473889,66,2829.141176
1006.767332,70,2829.19782
39.414533,150,2829.288206
1010.795369,67,2829.344431
1010.376728,66,2829.399188
31.281088,150,2829.484464
1012.062908,68,2829.540983
1012.381383,66,2829.593308
1011.873503,69,2829.647656
64.007199,150,2829.732421
1007.876647,68,2829.783211
1006.260271,71,2829.840309
1012.176515,67,2829.96488
1010.388748,67,2830.032377
1011.097896,68,2830.090773
1007.958272,68,2830.145301
1007.366876,67,2830.196753
1008.871786,67,2830.255113
1011.126963,67,2830.308658
1010.679592,67,2830.360568
1010.492519,67,2830.416422
1012.431813,69,2830.472053
1006.658776,72,2830.526453
1008.197491,67,2830.579251
1012.473055,69,2830.633658
1008.703327,68,2830.686981
1008.479209,67,2831.204656
1009.813742,67,2831.258078
1005.929605,70,2831.316157
1008.952748,68,2831.369541
1013.320391,70,2831.424284
1009.037318,67,2831.477168
1011.253958,66,2831.532411
35.556256,150,2831.618179
1006.162148,70,2831.674925
1011.990485,69,2831.729679
1007.726599,68,2831.782599
1008.961358,69,2831.836927
1006.199449,72,2831.895651
1010.851813,68,2832.036808
1007.934612,69,2832.093061
1009.782661,70,2832.149057
1012.128917,69,2832.203488
1006.442822,69,2832.258931
1010.33785,71,2832.311882
1011.856858,68,2832.365432
1010.459135,65,2832.416724
1010.684575,68,2832.472984
62.093047,150,2832.560438
1009.717669,69,2832.617285
1010.605993,67,2832.672291
1008.508681,70,2832.726449
1011.803368,67,2832.780744
1005.108296,70,2832.835859
1008.072045,68,2833.444888
1007.413316,71,2833.500945
1008.068917,69,2833.553624
1008.563972,68,2833.609505
1011.385101,67,2833.666031
1007.636867,69,2833.7209
1003.751785,70,2833.775913
1008.822767,66,2833.828906
1006.983642,70,2833.881801
1008.508675,67,2833.934231
1011.611804,68,2834.066015
1006.633763,69,2834.11953
1012.248331,67,2834.173468
1005.931755,73,2834.228991
1011.315382,68,2834.282422
35.551586,150,2834.373504
1010.933965,67,2834.426301
57.693299,150,2834.513316
1011.604375,70,2834.567769
1008.534264,68,2834.621669
1012.669528,69,2834.678142
1006.897424,69,2834.733054
1006.023061,71,2834.788309
1005.022724,71,2834.842555
1005.709312,70,2834.895676
1010.507892,67,2834.94655
1008.656852,70,2835.001439
1007.014083,69,2835.51731
1012.193596,69,2835.573139
1006.962884,69,2835.627734
1009.146303,68,2835.680421
1009.584895,68,2835.732946
1009.806104,67,2835.787037
1008.749087,68,2835.839022
1007.213574,67,2835.893997
1006.234952,67,2835.946793
1009.766305,69,2836.002782
1008.660582,66,2836.056785
1006.664056,67,2836.114161
1012.177145,68,2836.28955
1010.538788,71,2836.371383
1005.538525,71,2836.42882
1011.335342,67,2836.480275
1006.450376,68,2836.532729
1003.71941,70,2836.5851
1006.216981,69,2836.641468
1009.603874,67,2836.695927
1010.626955,69,2836.751023
1008.061376,68,2836.803752
1010.388184,70,2836.857371
1006.362666,69,2836.911865
68.076213,150,2836.99608
1008.437902,68,2837.052148
1012.172866,70,2837.107755
1005.589784,69,2837.161966
1011.154893,68,2837.214788
1012.323357,68,2837.725656
1011.349888,68,2837.777738
1009.193338,69,2837.831604
1011.963114,68,2837.885477
1010.593503,68,2837.940082
1007.247631,68,2837.996068
1011.712305,67,2838.057119
1011.030818,68,2838.113962
1008.437304,69,2838.17106
1010.234513,67,2838.226347
1008.848111,68,2838.282939
1012.609252,68,2838.33942
1009.547735,69,2838.394561
1012.687054,68,2838.507421
1007.804969,70,2838.570328
1012.141827,68,2838.625588
1009.114526,68,2838.679194
1005.390344,70,2838.729981
1010.447282,69,2838.781242
1004.993245,71,2838.833274
1005.679204,68,2838.88654
1006.251464,69,2838.943473
1010.950971,69,2838.997554
1013.298836,69,2839.051695
1011.974213,69,2839.109335
1009.116023,69,2839.164499
1012.630146,67,2839.216175
1009.338636,69,2839.271223
1005.261185,71,2839.324789
1013.004682,69,2839.834723
1013.11053,69,2839.891098
1006.816608,69,2839.946406
1012.012701,65,2839.997091
64.476034,150,2840.086898
1012.188387,69,2840.142543
29.631614,150,2840.227037
1011.376606,67,2840.277545
1012.088199,68,2840.330775
1006.453915,71,2840.385731
1010.884103,69,2840.441957
1010.554111,68,2840.565964
30.993435,150,2840.656501
1004.815695,70,2840.710203
1011.541339,65,2840.763802
1009.24829,69,2840.818493
1007.092145,74,2840.875843
41.896364,150,2840.96325
1007.183753,71,2841.0189
1012.184135,67,2841.074987
1011.632662,67,2841.130834
31.493454,150,2841.220527
1009.077497,69,2841.274653
1008.788606,69,2841.330184
1005.28032,70,2841.841181
35.285929,150,2841.925513
1012.390845,69,2841.982308
1006.997443,70,2842.042434
1008.250417,69,2842.098964
42.399944,150,2842.186323
1007.991675,71,2842.244981
1009.622657,69,2842.300242
23.004699,150,2842.385811
1011.073317,67,2842.440646
1012.643236,69,2842.494844
1011.610542,67,2842.625624
1009.664798,67,2842.68142
1008.44909,69,2842.738231
27.809537,150,2842.825949
1010.696541,68,2842.879417
1004.842941,72,2842.933771
1011.366176,67,2842.987705
1011.270123,67,2843.042116
33.474459,150,2843.129224
38.037172,150,2843.214691
24.747243,150,2843.30522
1012.063038,70,2843.816696
1012.39385,69,2843.87291
1011.969661,69,2843.929025
50.931156,150,2844.100306
1008.788918,67,2844.151559
1008.362262,69,2844.210112
1010.088126,67,2844.264606
1009.72038,68,2844.319413
1005.304558,70,2844.373295
1013.167501,71,2844.429634
1011.361665,67,2844.565696
1009.643663,66,2844.621794
1007.929195,70,2844.678661
31.907131,150,2844.762284
1007.83053,68,2844.816663
1007.349238,72,2844.875402
1010.704463,66,2844.929094
1006.364892,70,2844.983091
1006.832781,69,2845.038188
1010.74995,70,2845.097186
1007.024049,71,2845.153161
1005.457389,69,2845.210995
1006.578143,73,2845.266396
1011.205515,68,2845.317449
1008.774128,68,2845.369567
1007.228255,69,2845.427551
1011.773352,67,2845.481549
1006.305159,71,2845.993385
25.121537,150,2846.086045
29.963858,150,2846.173666
55.307571,150,2846.260642
1006.174913,70,2846.314893
34.352549,150,2846.399838
1010.315283,68,2846.453071
1012.168033,69,2846.508313
1011.215148,68,2846.563734
1007.682937,68,2846.617856
1009.340545,69,2846.672777
1010.122609,70,2846.730629
1012.650883,71,2846.849908
1012.240086,70,2846.916481
1009.880556,69,2846.971844
1010.854449,69,2847.029058
1012.334315,71,2847.08535
1009.257034,68,2847.140374
1011.424341,71,2847.199823
1007.81051,70,2847.255091
25.7541,150,2847.340021
1011.790796,67,2847.391513
1009.296468,68,2847.447266
22.68718,150,2847.99338
1008.415356,65,2848.051514
1012.181883,69,2848.107688
1008.508584,69,2848.163313
1010.169707,66,2848.215021
1011.193099,68,2848.271012
1010.530612,67,2848.3269
1009.867007,69,2848.380892
1011.882181,69,2848.432301
27.576109,150,2848.51813
1012.464993,70,2848.574717
90.305442,150,2848.803013
1007.312414,68,2848.858357
1011.130268,69,2848.912183
1008.358715,69,2848.967866
1006.268612,70,2849.026119
1009.934008,68,2849.079999
1009.228921,69,2849.133392
1011.851206,67,2849.18655
1010.108809,67,2849.247153
1008.720565,68,2849.30108
1010.963062,68,2849.35931
1006.34697,71,2849.41554
1009.392618,67,2849.4682
1011.08553,67,2849.519604
32.240448,150,2849.604286
1011.142719,66,2850.112956
1011.179825,69,2850.170352
1006.671413,69,2850.223708
1007.668364,69,2850.280611
1005.455979,68,2850.33538
30.615409,150,2850.420162
1009.983041,68,2850.47636
1008.954575,68,2850.530793
1007.693225,73,2850.586196
1010.900511,68,2850.703165
1009.196685,71,2850.849995
1010.163816,68,2850.936259
1006.418983,70,2850.994219
1011.341541,67,2851.047943
1005.091743,69,2851.102234
1011.897883,67,2851.154847
1006.677482,69,2851.210602
1009.899114,68,2851.263117
1008.539364,70,2851.315303
1007.260605,70,2851.372557
93.030178,150,2851.461097
1009.052292,68,2851.515166
1012.007327,66,2851.568172
1010.355129,70,2851.625195
1006.888391,70,2851.684803
1011.756756,67,2851.738932
1012.13077,69,2851.793752
72.998754,150,2852.337232
1012.126649,69,2852.391638
1007.883525,69,2852.443488
1007.581195,68,2852.500309
1011.288121,70,2852.556561
1011.628171,70,2852.610375
24.853833,150,2852.698967
1011.62338,69,2852.752103
23.858802,150,2852.837111
1006.84275,69,2852.891714
1011.647381,68,2852.949124
1005.420032,70,2853.088249
1006.359969,68,2853.142302
1010.878558,68,2853.197106
1009.710923,66,2853.250539
27.514344,150,2853.334011
1011.275818,67,2853.389224
1009.04603,68,2853.443159
1010.413619,72,2853.499833
1009.218276,67,2853.55347
1012.34054,68,2853.608731
28.432766,150,2853.693308
1011.344313,68,2853.748875
1008.572732,69,2853.806489
30.91403,150,2854.3512
1007.835936,67,2854.403133
1005.635269,70,2854.45936
1011.769882,68,2854.514436
1011.91147,68,2854.570922
1011.483917,70,2854.629853
1006.854478,67,2854.683693
1011.949157,70,2854.73719
49.943084,150,2854.824139
1012.643016,69,2854.878899
1012.163705,69,2855.017789
1004.902613,71,2855.137398
1011.690095,68,2855.194984
1011.793731,67,2855.247209
1005.236887,73,2855.306637
31.290421,150,2855.395089
1009.636159,68,2855.451685
1011.19759,69,2855.508168
1007.084739,72,2855.565692
45.722829,150,2855.650745
1007.415409,71,2855.707222
46.930606,150,2855.791296
1006.655527,71,2855.847593
31.574256,150,2856.398859
1010.800269,69,2856.452546
1005.131369,70,2856.506556
1006.875299,68,2856.562926
1012.207285,69,2856.615587
37.13034,150,2856.700855
1013.685247,70,2856.755901
1011.525859,68,2856.812049
1004.66823,69,2856.870318
81.152843,150,2856.95749
1012.253428,69,2857.013078
1010.945122,67,2857.070518
1004.840422,71,2857.124903
1008.75262,70,2857.25177
1009.740945,69,2857.316086
1007.011301,75,2857.373591
1012.446733,70,2857.427435
1008.57911,70,2857.485718
1006.223796,71,2857.54005
1008.231468,69,2857.595934
1011.368993,67,2857.650594
1008.230669,69,2857.70306
1005.766754,71,2857.759398
1006.968989,69,2857.817509
1009.077351,69,2857.872485
1009.878895,69,2857.926424
37.16283,150,2858.471748
1003.754768,73,2858.52908
1011.529744,66,2858.581934
96.54876,150,2858.671291
1008.53734,71,2858.728235
18.777077,150,2858.813606
1010.289113,67,2858.865659
1008.14089,70,2858.923427
1004.48571,71,2858.980758
1009.984234,68,2859.039912
1013.805455,70,2859.097969
1008.062645,69,2859.152123
1004.370981,70,2859.207087
1005.322727,69,2859.345132
1011.914203,69,2859.398328
1012.609946,70,2859.454194
27.988683,150,2859.541123
1011.232606,68,2859.596686
1010.752696,70,2859.654723
1010.684876,67,2859.708907
1008.512085,69,2859.763709
1011.199444,69,2859.816573
1007.640147,69,2859.870573
1012.612851,70,2859.925879
1011.08425,67,2859.981088
55.355134,150,2860.520092
1008.823455,69,2860.574863
1006.252202,71,2860.631371
1008.836434,67,2860.687653
1008.120882,68,2860.74316
1008.855081,69,2860.79659
1011.263571,68,2860.854081
1012.532895,69,2860.907282
1005.1511,67,2860.962842
1009.878828,69,2861.019832
1005.630825,73,2861.078011
1008.034099,68,2861.138138
1004.035399,70,2861.248516
1010.164207,69,2861.312888
1004.923164,71,2861.369531
1011.60465,66,2861.423993
1011.149115,68,2861.478065
1012.616124,69,2861.530997
1005.614939,69,2861.589036
1007.840442,70,2861.644198
1011.005043,69,2861.697967
1011.680519,69,2861.749997
1012.658899,70,2861.806161
1009.410934,70,2861.862295
1011.56996,70,2861.916824
1011.846903,68,2861.972408
30.854333,150,2862.059922
39.739452,150,2862.599465
31.422278,150,2862.687264
1008.404832,68,2862.742566
1009.189561,68,2862.800449
1006.872195,68,2862.854492
1006.363417,72,2862.909083
1005.277881,72,2862.966642
1006.683259,69,2863.01859
1006.840028,70,2863.076596
1011.07895,66,2863.128
1012.621745,71,2863.186955
1008.5691,68,2863.308439
1009.680864,70,2863.368676
1009.670151,68,2863.420831
1008.485064,68,2863.475437
1010.889406,68,2863.52822
1008.174912,69,2863.58351
1010.49458,69,2863.637381
34.164819,150,2863.722075
1006.626287,67,2863.777371
1012.047903,70,2863.834884
1012.172974,69,2863.889447
1009.699982,69,2863.945455
1011.563651,66,2863.999754
1012.355328,70,2864.054651
1006.524627,73,2864.110285
1009.795927,68,2864.165805
84.206,150,2864.708427
1011.40712,68,2864.762176
1010.659048,68,2864.81726
43.964767,150,2864.902932
1009.072721,68,2864.959263
1005.841142,69,2865.016536
1009.682115,68,2865.073629
1004.431923,69,2865.131811
1008.128025,67,2865.186666
1009.62006,68,2865.23954
1006.293801,72,2865.295798
1011.752295,68,2865.420846
1008.522326,71,2865.487621
1008.00718,70,2865.544993
1009.289411,69,2865.600725
1009.609274,67,2865.65558
1006.045953,71,2865.709858
1006.66292,68,2865.76366
1009.450839,70,2865.819514
1008.083793,67,2865.943213
1010.960807,67,2865.995778
1008.077569,69,2866.052903
1010.814712,68,2866.109015
1007.89542,70,2866.164574
1009.48838,69,2866.21873
1010.7177,69,2866.272276
1007.879825,70,2866.328961
1007.461192,69,2866.382859
1008.326846,68,2866.897214
1008.70846,70,2866.952099
1004.777453,70,2867.00826
1011.972726,67,2867.061624
1004.959218,72,2867.118581
1008.527254,68,2867.174601
1007.143102,67,2867.227353
1009.603564,66,2867.281869
1010.093297,68,2867.335219
39.31237,150,2867.421346
1004.476146,73,2867.478193
1009.16306,68,2867.533207
1008.45045,69,2867.588121
1010.502226,68,2867.711139
1008.351215,70,2867.766718
1008.064495,68,2867.820574
1011.039218,70,2867.873203
1006.857532,70,2867.927134
1011.680998,67,2867.980575
1005.66862,72,2868.040415
1006.584308,69,2868.095515
1008.468997,67,2868.151267
1005.231146,69,2868.209134
1007.873748,69,2868.261169
1006.316406,69,2868.313679
1011.641296,66,2868.364473
1005.585922,69,2868.418636
1011.693128,67,2868.472727
1011.094404,67,2868.527374
1010.814972,67,2869.040497
1010.706138,67,2869.095974
59.29144,150,2869.181248
1011.499365,69,2869.236897
1011.089843,68,2869.289687
1009.639665,70,2869.343591
1006.705969,69,2869.397879
1007.880701,67,2869.455088
1013.00862,70,2869.509643
1007.11473,67,2869.563241
1009.76612,71,2869.620428
1005.304571,70,2869.763172
1011.226565,67,2869.816473
1011.624193,73,2869.871036
1012.131867,65,2869.925533
1009.615976,70,2869.979726
1003.617113,70,2870.035015
1010.348809,70,2870.089409
1010.377334,69,2870.14668
1009.507797,68,2870.202906
1013.475648,70,2870.257455
1010.562765,68,2870.311282
1012.261539,71,2870.365705
1011.780029,67,2870.421804
1011.918219,68,2870.476243
1008.264643,71,2870.531795
1009.536763,68,2870.589863
1011.770852,69,2870.646108
1010.126341,69,2871.158528
1011.866544,69,2871.212017
1006.973174,68,2871.265652
1008.041658,70,2871.321492
1010.086347,69,2871.374713
1010.555902,69,2871.435594
1011.122836,69,2871.494646
1011.283245,67,2871.550214
1011.685713,67,2871.604742
1011.70592,68,2871.662198
1007.892071,68,2871.716247
1006.68334,68,2871.797312
1007.5951,67,2871.854137
1011.572262,68,2871.981964
1011.635743,68,2872.037684
1010.092843,70,2872.092974
1005.541764,68,2872.148724
1012.717848,69,2872.2043
1008.390587,69,2872.258948
1006.819579,69,2872.31219
1013.169297,70,2872.364683
1005.845276,73,2872.417666
1011.00118,67,2872.47213
1006.440536,69,2872.528211
1006.308308,67,2872.585071
1009.552779,69,2872.639688
1004.526745,70,2872.696435
65.176829,150,2872.785246
29.045726,150,2873.335833
1011.550365,70,2873.391023
1011.042715,67,2873.445089
42.744577,150,2873.530321
1007.936872,69,2873.587248
1007.829873,68,2873.639728
1006.464195,74,2873.694652
1008.120358,69,2873.748078
1012.750628,70,2873.802431
1007.944601,69,2873.85794
1012.283111,68,2873.912153
1008.653218,70,2874.050596
1008.537802,69,2874.107018
1007.89739,70,2874.161244
1007.940999,69,2874.218834
1012.528136,67,2874.272261
1005.963716,69,2874.32872
1013.210299,67,2874.381071
1014.272364,72,2874.43497
1008.935897,68,2874.491181
1007.881019,68,2874.544856
1012.526944,71,2874.602721
1009.848421,71,2874.658471
1004.929983,68,2874.710972
1008.410384,66,2874.763688
1007.628478,70,2874.817963
1004.777784,70,2874.873462
1006.71331,71,2874.929616
1010.279145,69,2875.441991
1010.273989,66,2875.495101
33.599172,150,2875.583347
1009.398899,70,2875.640704
1006.749406,69,2875.696332
1010.066872,70,2875.750068
1011.717438,67,2875.804663
1007.77502,70,2875.864408
1008.92577,70,2875.921331
1008.091202,70,2875.977999
1007.26806,68,2876.037895
78.324,150,2876.197147
1009.472603,68,2876.249835
1008.361646,68,2876.303072
28.884115,150,2876.386686
1009.785663,70,2876.440435
1007.923273,69,2876.49428
1006.55797,71,2876.554483
1008.146185,69,2876.608014
1007.188979,68,2876.660139
33.654939,150,2876.817833
1012.194215,68,2876.871865
